embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
all-MiniLM-L6-v2,17,Misinformation & Propaganda,402,,15.867609,8.646271,0.3874770998954773,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T17
0.39",True
all-MiniLM-L6-v2,17,Misinformation & Propaganda,421,,15.669403,8.930909,0.3874770998954773,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T17
0.39",True
all-MiniLM-L6-v2,18,"interpretability, automated",43,,13.1438,9.495582,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",54,,13.142363,9.890662,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",211,,12.724179,9.584498,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",226,,12.917484,9.548677,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",278,,13.090304,9.606062,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",425,,13.204794,9.398123,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",448,,13.063924,9.5553055,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,18,"interpretability, automated",450,,12.931281,9.746651,0.28444045782089233,"(0.6196078431372549, 0.8549019607843137, 0.8980392156862745, 1.0)","T18
0.28",True
all-MiniLM-L6-v2,19,"motive, recognition",21,,14.12349,9.238341,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",102,,14.107686,9.114958,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",271,,13.932414,9.080109,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",272,,13.871479,9.166149,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",312,,13.940208,9.055636,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",375,,14.289578,9.0574875,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",459,,14.044667,9.322731,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,19,"motive, recognition",494,,13.771895,9.042325,0.24847689270973206,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T19
0.25",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,62,,16.75289,9.387143,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,83,,16.936398,8.994302,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,84,,16.774632,9.138599,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,122,,16.888027,9.179758,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,165,,17.073238,9.340302,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,169,,17.154833,9.367934,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,22,Misinformation & Propaganda,400,,17.006956,9.470301,0.2974298894405365,"(1.0, 0.7333333333333333, 0.47058823529411764, 1.0)","T22
0.30",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,66,,15.75009,10.489438,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,96,,15.73739,10.512923,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,167,,15.7672615,10.270592,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,242,,15.668772,10.466602,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,257,,15.6685705,10.366135,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,322,,15.635769,10.436421,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,23,Misinformation & Propaganda,368,,15.677611,10.25096,0.14967116713523865,"(0.17254901960784313, 0.6274509803921569, 0.17254901960784313, 1.0)","T23
0.15",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,413,,12.10269,10.676222,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,414,,12.249128,11.080274,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,416,,12.1122875,10.613943,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,418,,12.234846,11.048492,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,431,,11.980896,10.760331,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,449,,12.192361,11.057605,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,24,Fact-Checking & Verification,484,,12.020369,10.812123,0.27296796441078186,"(0.596078431372549, 0.8745098039215686, 0.5411764705882353, 1.0)","T24
0.27",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",3,,11.572937,10.188698,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",22,,11.184306,10.16276,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",101,,10.899156,10.501012,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",110,,11.042262,10.103254,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",136,,11.045469,10.126975,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",228,,11.426804,10.267092,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,25,"claimevidence, labeled",290,,11.049861,10.207744,0.3420095145702362,"(0.8392156862745098, 0.15294117647058825, 0.1568627450980392, 1.0)","T25
0.34",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,8,,12.205591,9.52948,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,14,,12.077623,9.388027,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,19,,12.13074,9.793663,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,24,,11.961203,9.4013195,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,288,,12.327516,9.448267,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,27,Fact-Checking & Verification,346,,12.128201,9.661076,0.2685791254043579,"(0.5803921568627451, 0.403921568627451, 0.7411764705882353, 1.0)","T27
0.27",True
all-MiniLM-L6-v2,28,"checking, multiclaim",44,,10.852979,9.478056,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,28,"checking, multiclaim",47,,10.83748,9.305496,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,28,"checking, multiclaim",230,,10.707351,9.534702,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,28,"checking, multiclaim",289,,10.9307785,9.495773,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,28,"checking, multiclaim",356,,10.800864,9.403388,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,28,"checking, multiclaim",468,,10.912092,9.310134,0.1677451729774475,"(0.7725490196078432, 0.6901960784313725, 0.8352941176470589, 1.0)","T28
0.17",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,106,,11.692296,9.683497,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,107,,11.797739,9.454685,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,124,,11.802084,9.600566,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,127,,11.885932,9.520398,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,131,,11.798049,9.720281,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,29,Fact-Checking & Verification,133,,11.8724985,9.37895,0.19430594146251678,"(0.5490196078431373, 0.33725490196078434, 0.29411764705882354, 1.0)","T29
0.19",True
all-MiniLM-L6-v2,30,"facts, urref",423,,11.296856,8.912861,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,30,"facts, urref",434,,11.046144,8.978568,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,30,"facts, urref",440,,10.858557,9.199981,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,30,"facts, urref",441,,11.219664,8.917031,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,30,"facts, urref",457,,10.964319,9.091625,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,30,"facts, urref",481,,11.289911,8.696098,0.3179182708263397,"(0.7686274509803922, 0.611764705882353, 0.5803921568627451, 1.0)","T30
0.32",True
all-MiniLM-L6-v2,31,"reviews, opinions",160,,17.134855,7.662966,0.2484557181596756,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.25",True
all-MiniLM-L6-v2,31,"reviews, opinions",328,,16.717516,7.827267,0.2484557181596756,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.25",True
all-MiniLM-L6-v2,31,"reviews, opinions",337,,17.019926,7.537527,0.2484557181596756,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.25",True
all-MiniLM-L6-v2,31,"reviews, opinions",352,,17.030542,7.5352807,0.2484557181596756,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.25",True
all-MiniLM-L6-v2,31,"reviews, opinions",487,,17.067448,7.475646,0.2484557181596756,"(0.8901960784313725, 0.4666666666666667, 0.7607843137254902, 1.0)","T31
0.25",True
all-MiniLM-L6-v2,32,Misinformation & Propaganda,168,,17.57724,9.040421,0.2586868405342102,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058, 1.0)","T32
0.26",True
all-MiniLM-L6-v2,32,Misinformation & Propaganda,172,,17.4097,8.972986,0.2586868405342102,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058, 1.0)","T32
0.26",True
all-MiniLM-L6-v2,32,Misinformation & Propaganda,185,,17.378143,9.22778,0.2586868405342102,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058, 1.0)","T32
0.26",True
all-MiniLM-L6-v2,32,Misinformation & Propaganda,241,,17.167423,9.26744,0.2586868405342102,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058, 1.0)","T32
0.26",True
all-MiniLM-L6-v2,32,Misinformation & Propaganda,330,,17.378418,9.000565,0.2586868405342102,"(0.9686274509803922, 0.7137254901960784, 0.8235294117647058, 1.0)","T32
0.26",True
all-MiniLM-L6-v2,33,Misinformation & Propaganda,174,,17.579931,8.621586,0.182357057929039,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745, 1.0)","T33
0.18",True
all-MiniLM-L6-v2,33,Misinformation & Propaganda,190,,17.424974,8.892278,0.182357057929039,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745, 1.0)","T33
0.18",True
all-MiniLM-L6-v2,33,Misinformation & Propaganda,194,,17.59061,8.872329,0.182357057929039,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745, 1.0)","T33
0.18",True
all-MiniLM-L6-v2,33,Misinformation & Propaganda,246,,17.653996,8.77361,0.182357057929039,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745, 1.0)","T33
0.18",True
all-MiniLM-L6-v2,33,Misinformation & Propaganda,317,,17.557005,8.751844,0.182357057929039,"(0.4980392156862745, 0.4980392156862745, 0.4980392156862745, 1.0)","T33
0.18",True
all-MiniLM-L6-v2,34,"llms, untruthful",13,,13.850082,10.00591,0.2379862368106842,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.24",True
all-MiniLM-L6-v2,34,"llms, untruthful",20,,13.362239,9.822152,0.2379862368106842,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.24",True
all-MiniLM-L6-v2,34,"llms, untruthful",99,,13.689791,10.032535,0.2379862368106842,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.24",True
all-MiniLM-L6-v2,34,"llms, untruthful",123,,13.757274,9.966446,0.2379862368106842,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.24",True
all-MiniLM-L6-v2,34,"llms, untruthful",134,,13.799993,9.973982,0.2379862368106842,"(0.7803921568627451, 0.7803921568627451, 0.7803921568627451, 1.0)","T34
0.24",True
all-MiniLM-L6-v2,36,Rumor on Social Media,105,,15.637969,5.0238767,0.18403810262680054,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.18",True
all-MiniLM-L6-v2,36,Rumor on Social Media,275,,15.543114,5.029268,0.18403810262680054,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.18",True
all-MiniLM-L6-v2,36,Rumor on Social Media,276,,15.554363,5.067126,0.18403810262680054,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.18",True
all-MiniLM-L6-v2,36,Rumor on Social Media,393,,15.543178,5.4103317,0.18403810262680054,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.18",True
all-MiniLM-L6-v2,36,Rumor on Social Media,409,,15.551178,5.0517898,0.18403810262680054,"(0.8588235294117647, 0.8588235294117647, 0.5529411764705883, 1.0)","T36
0.18",True
all-MiniLM-L6-v2,37,Fact-Checking & Verification,27,,10.828312,10.787619,0.23934154212474823,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.24",True
all-MiniLM-L6-v2,37,Fact-Checking & Verification,108,,10.971897,10.735156,0.23934154212474823,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.24",True
all-MiniLM-L6-v2,37,Fact-Checking & Verification,129,,10.773539,10.4431715,0.23934154212474823,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.24",True
all-MiniLM-L6-v2,37,Fact-Checking & Verification,138,,10.879757,10.829308,0.23934154212474823,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.24",True
all-MiniLM-L6-v2,37,Fact-Checking & Verification,285,,10.772411,10.890345,0.23934154212474823,"(0.09019607843137255, 0.7450980392156863, 0.8117647058823529, 1.0)","T37
0.24",True
